item_id,gt_sample,pde_class,num_method,phys_process,source,condition,corrupted_view,traj_level,names,order_seed,slot_1,slot_2,slot_3,slot_4,outlier_slot,gt_pde_class,gt_num_method,invalidity_note,desc_len_valid,desc_len_wrong,desc_len_delta,code_len_valid,code_len_wrong,code_len_delta,code_blank_runs_valid,code_blank_runs_wrong,traj_shape_valid,traj_shape_swap,render_grid,render_recon_err,flag_render_hard,flag_identity_leak,flag_near_duplicate,needs_exec
Heat_2|X_C|real|0,Heat_2,heat,explicit/implicit,diffusion,human,X_C,code,valid,real,0,math,code,trajectory,description,2,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_C|real|1,Heat_2,heat,explicit/implicit,diffusion,human,X_C,code,valid,real,1,description,math,trajectory,code,4,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_D|obfuscated|0,Heat_2,heat,explicit/implicit,diffusion,human,X_D,description,valid,obfuscated,0,trajectory,description,code,math,2,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_D|obfuscated|1,Heat_2,heat,explicit/implicit,diffusion,human,X_D,description,valid,obfuscated,1,code,trajectory,math,description,4,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_D|real|0,Heat_2,heat,explicit/implicit,diffusion,human,X_D,description,valid,real,0,trajectory,description,code,math,2,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_D|real|1,Heat_2,heat,explicit/implicit,diffusion,human,X_D,description,valid,real,1,code,trajectory,math,description,4,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_M|obfuscated|0,Heat_2,heat,explicit/implicit,diffusion,human,X_M,math,valid,obfuscated,0,trajectory,math,description,code,2,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_M|obfuscated|1,Heat_2,heat,explicit/implicit,diffusion,human,X_M,math,valid,obfuscated,1,code,trajectory,description,math,4,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_M|real|0,Heat_2,heat,explicit/implicit,diffusion,human,X_M,math,valid,real,0,trajectory,math,description,code,2,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_M|real|1,Heat_2,heat,explicit/implicit,diffusion,human,X_M,math,valid,real,1,code,trajectory,description,math,4,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_T_exec|obfuscated|0,Heat_2,heat,explicit/implicit,diffusion,human,X_T_exec,trajectory,T_exec,obfuscated,0,description,trajectory,math,code,2,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,1
Heat_2|X_T_exec|obfuscated|1,Heat_2,heat,explicit/implicit,diffusion,human,X_T_exec,trajectory,T_exec,obfuscated,1,code,description,math,trajectory,4,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,1
Heat_2|X_T_exec|real|0,Heat_2,heat,explicit/implicit,diffusion,human,X_T_exec,trajectory,T_exec,real,0,description,trajectory,math,code,2,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,1
Heat_2|X_T_exec|real|1,Heat_2,heat,explicit/implicit,diffusion,human,X_T_exec,trajectory,T_exec,real,1,code,description,math,trajectory,4,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,1
Heat_2|X_T_rand|obfuscated|0,Heat_2,heat,explicit/implicit,diffusion,human,X_T_rand,trajectory,T_rand,obfuscated,0,description,trajectory,math,code,2,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_T_rand|obfuscated|1,Heat_2,heat,explicit/implicit,diffusion,human,X_T_rand,trajectory,T_rand,obfuscated,1,math,code,description,trajectory,4,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_T_rand|real|0,Heat_2,heat,explicit/implicit,diffusion,human,X_T_rand,trajectory,T_rand,real,0,description,trajectory,math,code,2,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_T_rand|real|1,Heat_2,heat,explicit/implicit,diffusion,human,X_T_rand,trajectory,T_rand,real,1,math,code,description,trajectory,4,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_T_shuf|obfuscated|0,Heat_2,heat,explicit/implicit,diffusion,human,X_T_shuf,trajectory,T_shuf,obfuscated,0,description,trajectory,math,code,2,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_T_shuf|obfuscated|1,Heat_2,heat,explicit/implicit,diffusion,human,X_T_shuf,trajectory,T_shuf,obfuscated,1,math,code,description,trajectory,4,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_T_shuf|real|0,Heat_2,heat,explicit/implicit,diffusion,human,X_T_shuf,trajectory,T_shuf,real,0,description,trajectory,math,code,2,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_T_shuf|real|1,Heat_2,heat,explicit/implicit,diffusion,human,X_T_shuf,trajectory,T_shuf,real,1,math,code,description,trajectory,4,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_T_swap|obfuscated|0,Heat_2,heat,explicit/implicit,diffusion,human,X_T_swap,trajectory,T_swap,obfuscated,0,code,trajectory,description,math,2,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_T_swap|obfuscated|1,Heat_2,heat,explicit/implicit,diffusion,human,X_T_swap,trajectory,T_swap,obfuscated,1,code,math,description,trajectory,4,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_T_swap|real|0,Heat_2,heat,explicit/implicit,diffusion,human,X_T_swap,trajectory,T_swap,real,0,code,trajectory,description,math,2,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_2|X_T_swap|real|1,Heat_2,heat,explicit/implicit,diffusion,human,X_T_swap,trajectory,T_swap,real,1,code,math,description,trajectory,4,heat,explicit/implicit,,779,590,-189,778,784,6,10,15,10x100x1x1,10x300x1x1,10x64x1x1,0.0033,0,0,0,0
Heat_3|A0|obfuscated|0,Heat_3,heat,explicit/implicit,diffusion,human,A0,none,valid,obfuscated,0,code,math,trajectory,description,,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|A0|obfuscated|1,Heat_3,heat,explicit/implicit,diffusion,human,A0,none,valid,obfuscated,1,description,trajectory,code,math,,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|A0|real|0,Heat_3,heat,explicit/implicit,diffusion,human,A0,none,valid,real,0,code,math,trajectory,description,,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|A0|real|1,Heat_3,heat,explicit/implicit,diffusion,human,A0,none,valid,real,1,description,trajectory,code,math,,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_C|obfuscated|0,Heat_3,heat,explicit/implicit,diffusion,human,X_C,code,valid,obfuscated,0,trajectory,description,code,math,3,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_C|obfuscated|1,Heat_3,heat,explicit/implicit,diffusion,human,X_C,code,valid,obfuscated,1,code,trajectory,math,description,1,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_C|real|0,Heat_3,heat,explicit/implicit,diffusion,human,X_C,code,valid,real,0,trajectory,description,code,math,3,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_C|real|1,Heat_3,heat,explicit/implicit,diffusion,human,X_C,code,valid,real,1,code,trajectory,math,description,1,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_D|obfuscated|0,Heat_3,heat,explicit/implicit,diffusion,human,X_D,description,valid,obfuscated,0,code,trajectory,description,math,3,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_D|obfuscated|1,Heat_3,heat,explicit/implicit,diffusion,human,X_D,description,valid,obfuscated,1,description,trajectory,code,math,1,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_D|real|0,Heat_3,heat,explicit/implicit,diffusion,human,X_D,description,valid,real,0,code,trajectory,description,math,3,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_D|real|1,Heat_3,heat,explicit/implicit,diffusion,human,X_D,description,valid,real,1,description,trajectory,code,math,1,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_M|obfuscated|0,Heat_3,heat,explicit/implicit,diffusion,human,X_M,math,valid,obfuscated,0,description,trajectory,math,code,3,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_M|obfuscated|1,Heat_3,heat,explicit/implicit,diffusion,human,X_M,math,valid,obfuscated,1,math,code,description,trajectory,1,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_M|real|0,Heat_3,heat,explicit/implicit,diffusion,human,X_M,math,valid,real,0,description,trajectory,math,code,3,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_M|real|1,Heat_3,heat,explicit/implicit,diffusion,human,X_M,math,valid,real,1,math,code,description,trajectory,1,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_T_exec|obfuscated|0,Heat_3,heat,explicit/implicit,diffusion,human,X_T_exec,trajectory,T_exec,obfuscated,0,description,code,trajectory,math,3,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,1
Heat_3|X_T_exec|obfuscated|1,Heat_3,heat,explicit/implicit,diffusion,human,X_T_exec,trajectory,T_exec,obfuscated,1,trajectory,code,description,math,1,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,1
Heat_3|X_T_exec|real|0,Heat_3,heat,explicit/implicit,diffusion,human,X_T_exec,trajectory,T_exec,real,0,description,code,trajectory,math,3,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,1
Heat_3|X_T_exec|real|1,Heat_3,heat,explicit/implicit,diffusion,human,X_T_exec,trajectory,T_exec,real,1,trajectory,code,description,math,1,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,1
Heat_3|X_T_rand|obfuscated|0,Heat_3,heat,explicit/implicit,diffusion,human,X_T_rand,trajectory,T_rand,obfuscated,0,math,description,trajectory,code,3,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_T_rand|obfuscated|1,Heat_3,heat,explicit/implicit,diffusion,human,X_T_rand,trajectory,T_rand,obfuscated,1,trajectory,description,code,math,1,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_T_rand|real|0,Heat_3,heat,explicit/implicit,diffusion,human,X_T_rand,trajectory,T_rand,real,0,math,description,trajectory,code,3,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_T_rand|real|1,Heat_3,heat,explicit/implicit,diffusion,human,X_T_rand,trajectory,T_rand,real,1,trajectory,description,code,math,1,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_T_shuf|obfuscated|0,Heat_3,heat,explicit/implicit,diffusion,human,X_T_shuf,trajectory,T_shuf,obfuscated,0,math,description,trajectory,code,3,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_T_shuf|obfuscated|1,Heat_3,heat,explicit/implicit,diffusion,human,X_T_shuf,trajectory,T_shuf,obfuscated,1,trajectory,description,math,code,1,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_T_shuf|real|0,Heat_3,heat,explicit/implicit,diffusion,human,X_T_shuf,trajectory,T_shuf,real,0,math,description,trajectory,code,3,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_T_shuf|real|1,Heat_3,heat,explicit/implicit,diffusion,human,X_T_shuf,trajectory,T_shuf,real,1,trajectory,description,math,code,1,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_T_swap|obfuscated|0,Heat_3,heat,explicit/implicit,diffusion,human,X_T_swap,trajectory,T_swap,obfuscated,0,math,code,trajectory,description,3,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_T_swap|obfuscated|1,Heat_3,heat,explicit/implicit,diffusion,human,X_T_swap,trajectory,T_swap,obfuscated,1,trajectory,description,code,math,1,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_T_swap|real|0,Heat_3,heat,explicit/implicit,diffusion,human,X_T_swap,trajectory,T_swap,real,0,math,code,trajectory,description,3,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_3|X_T_swap|real|1,Heat_3,heat,explicit/implicit,diffusion,human,X_T_swap,trajectory,T_swap,real,1,trajectory,description,code,math,1,heat,explicit/implicit,,705,603,-102,631,639,8,9,16,10x100x1x1,10x151x1x1,10x64x1x1,0.0079,0,0,1,0
Heat_4|A0|obfuscated|0,Heat_4,heat,explicit/implicit,diffusion,human,A0,none,valid,obfuscated,0,code,math,description,trajectory,,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|A0|obfuscated|1,Heat_4,heat,explicit/implicit,diffusion,human,A0,none,valid,obfuscated,1,description,code,trajectory,math,,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|A0|real|0,Heat_4,heat,explicit/implicit,diffusion,human,A0,none,valid,real,0,code,math,description,trajectory,,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|A0|real|1,Heat_4,heat,explicit/implicit,diffusion,human,A0,none,valid,real,1,description,code,trajectory,math,,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_C|obfuscated|0,Heat_4,heat,explicit/implicit,diffusion,human,X_C,code,valid,obfuscated,0,trajectory,description,math,code,4,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_C|obfuscated|1,Heat_4,heat,explicit/implicit,diffusion,human,X_C,code,valid,obfuscated,1,math,code,description,trajectory,2,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_C|real|0,Heat_4,heat,explicit/implicit,diffusion,human,X_C,code,valid,real,0,trajectory,description,math,code,4,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_C|real|1,Heat_4,heat,explicit/implicit,diffusion,human,X_C,code,valid,real,1,math,code,description,trajectory,2,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_D|obfuscated|0,Heat_4,heat,explicit/implicit,diffusion,human,X_D,description,valid,obfuscated,0,math,code,trajectory,description,4,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_D|obfuscated|1,Heat_4,heat,explicit/implicit,diffusion,human,X_D,description,valid,obfuscated,1,trajectory,description,math,code,2,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_D|real|0,Heat_4,heat,explicit/implicit,diffusion,human,X_D,description,valid,real,0,math,code,trajectory,description,4,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_D|real|1,Heat_4,heat,explicit/implicit,diffusion,human,X_D,description,valid,real,1,trajectory,description,math,code,2,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_M|obfuscated|0,Heat_4,heat,explicit/implicit,diffusion,human,X_M,math,valid,obfuscated,0,code,description,trajectory,math,4,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_M|obfuscated|1,Heat_4,heat,explicit/implicit,diffusion,human,X_M,math,valid,obfuscated,1,code,math,description,trajectory,2,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_M|real|0,Heat_4,heat,explicit/implicit,diffusion,human,X_M,math,valid,real,0,code,description,trajectory,math,4,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_M|real|1,Heat_4,heat,explicit/implicit,diffusion,human,X_M,math,valid,real,1,code,math,description,trajectory,2,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_T_exec|obfuscated|0,Heat_4,heat,explicit/implicit,diffusion,human,X_T_exec,trajectory,T_exec,obfuscated,0,math,code,description,trajectory,4,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,1
Heat_4|X_T_exec|obfuscated|1,Heat_4,heat,explicit/implicit,diffusion,human,X_T_exec,trajectory,T_exec,obfuscated,1,code,trajectory,math,description,2,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,1
Heat_4|X_T_exec|real|0,Heat_4,heat,explicit/implicit,diffusion,human,X_T_exec,trajectory,T_exec,real,0,math,code,description,trajectory,4,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,1
Heat_4|X_T_exec|real|1,Heat_4,heat,explicit/implicit,diffusion,human,X_T_exec,trajectory,T_exec,real,1,code,trajectory,math,description,2,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,1
Heat_4|X_T_rand|obfuscated|0,Heat_4,heat,explicit/implicit,diffusion,human,X_T_rand,trajectory,T_rand,obfuscated,0,code,description,math,trajectory,4,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_T_rand|obfuscated|1,Heat_4,heat,explicit/implicit,diffusion,human,X_T_rand,trajectory,T_rand,obfuscated,1,description,trajectory,math,code,2,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_T_rand|real|0,Heat_4,heat,explicit/implicit,diffusion,human,X_T_rand,trajectory,T_rand,real,0,code,description,math,trajectory,4,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_T_rand|real|1,Heat_4,heat,explicit/implicit,diffusion,human,X_T_rand,trajectory,T_rand,real,1,description,trajectory,math,code,2,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_T_shuf|obfuscated|0,Heat_4,heat,explicit/implicit,diffusion,human,X_T_shuf,trajectory,T_shuf,obfuscated,0,description,math,code,trajectory,4,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_T_shuf|obfuscated|1,Heat_4,heat,explicit/implicit,diffusion,human,X_T_shuf,trajectory,T_shuf,obfuscated,1,code,trajectory,math,description,2,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_T_shuf|real|0,Heat_4,heat,explicit/implicit,diffusion,human,X_T_shuf,trajectory,T_shuf,real,0,description,math,code,trajectory,4,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_T_shuf|real|1,Heat_4,heat,explicit/implicit,diffusion,human,X_T_shuf,trajectory,T_shuf,real,1,code,trajectory,math,description,2,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_T_swap|obfuscated|0,Heat_4,heat,explicit/implicit,diffusion,human,X_T_swap,trajectory,T_swap,obfuscated,0,math,description,code,trajectory,4,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_T_swap|obfuscated|1,Heat_4,heat,explicit/implicit,diffusion,human,X_T_swap,trajectory,T_swap,obfuscated,1,description,trajectory,math,code,2,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_T_swap|real|0,Heat_4,heat,explicit/implicit,diffusion,human,X_T_swap,trajectory,T_swap,real,0,math,description,code,trajectory,4,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_4|X_T_swap|real|1,Heat_4,heat,explicit/implicit,diffusion,human,X_T_swap,trajectory,T_swap,real,1,description,trajectory,math,code,2,heat,explicit/implicit,,421,487,66,784,790,6,10,15,10x50x1x1,10x41x41x2,10x50x1x1,0.0,0,1,0,0
Heat_5|A0|obfuscated|0,Heat_5,heat,explicit,diffusion,synthetic,A0,none,valid,obfuscated,0,description,code,math,trajectory,,heat,explicit,,699,456,-243,669,669,0,4,4,10x101x1x1,10x100x1x1,10x64x1x1,0.1106,0,0,0,0
Heat_5|A0|obfuscated|1,Heat_5,heat,explicit,diffusion,synthetic,A0,none,valid,obfuscated,1,code,trajectory,description,math,,heat,explicit,,699,456,-243,669,669,0,4,4,10x101x1x1,10x100x1x1,10x64x1x1,0.1106,0,0,0,0
