model,title,pde_class,mod_type,question_type,candidate,letters,correct_letter,logprob_A,logprob_B,logprob_C,logprob_D,predicted_letter,correct,logprob_correct,margin,entropy,finish_reason
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_2,heat,NoComm_CorrVar,pde_class,,"{""A"": ""navier-stokes"", ""B"": ""burgers"", ""C"": ""heat"", ""D"": ""wave""}",C,-3.18300724029541,-1.0580071210861206,-0.6830071210861206,-2.30800724029541,C,True,-0.6830071210861206,0.375,1.0743222177396334,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_2,heat,NoComm_CorrVar,phys_process,advection,"{""A"": ""Yes"", ""B"": ""No""}",B,-2.496880531311035,-0.1218805164098739,-7.621880531311035,-8.434380531311035,B,True,-0.1218805164098739,2.375000014901161,0.2910496946092255,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_2,heat,NoComm_CorrVar,phys_process,diffusion,"{""A"": ""Yes"", ""B"": ""No""}",A,-1.2645840644836426,-0.3895840048789978,-7.764584064483643,-6.389584064483643,B,False,-1.2645840644836426,-0.8750000596046448,0.6058826708157478,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_2,heat,NoComm_CorrVar,phys_process,oscillation,"{""A"": ""Yes"", ""B"": ""No""}",B,-0.8613436222076416,-0.6113436222076416,-8.236343383789062,-8.361343383789062,B,True,-0.6113436222076416,0.25,0.6853952946553941,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_2,heat,NoComm_CorrVar,phys_process,restoration,"{""A"": ""Yes"", ""B"": ""No""}",B,-1.9501962661743164,-0.2001962661743164,-7.575196266174316,-8.012696266174316,B,True,-0.2001962661743164,1.75,0.4193067469915438,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_2,heat,NoComm_CorrVar,num_method,explicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-1.149509310722351,-0.3995092809200287,-7.962009429931641,-7.587009429931641,B,True,-0.3995092809200287,0.7500000298023224,0.6274869768610225,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_2,heat,NoComm_CorrVar,num_method,implicit,"{""A"": ""Yes"", ""B"": ""No""}",B,-0.5343022346496582,-0.9093022346496582,-7.784302234649658,-7.784302234649658,A,False,-0.9093022346496582,-0.375,0.6758732891550641,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_2,heat,NoComm_CorrVar,num_method,spectral,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.0909109264612197,-2.5909109115600586,-7.590910911560059,-8.653410911560059,A,True,-0.0909109264612197,2.499999985098839,0.2685351869552254,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_2,heat,NoComm_CorrVar,phys_valid,valid,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.8376374244689941,-0.5876374244689941,-8.462636947631836,-8.150136947631836,B,False,-0.8376374244689941,-0.25,0.6853952946553941,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_3,heat,NoComm_CorrVar,pde_class,,"{""A"": ""navier-stokes"", ""B"": ""wave"", ""C"": ""burgers"", ""D"": ""heat""}",D,-4.164710998535156,-2.6647112369537354,-2.7897112369537354,-0.1647112220525741,D,True,-0.1647112220525741,2.500000014901161,0.5589964375343216,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_3,heat,NoComm_CorrVar,phys_process,advection,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.077330008149147,-2.8273301124572754,-7.327330112457275,-8.702329635620117,A,True,-0.077330008149147,2.7500001043081284,0.2272058607796588,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_3,heat,NoComm_CorrVar,phys_process,diffusion,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.5464895367622375,-0.9214895367622375,-7.796489715576172,-6.233989715576172,A,True,-0.5464895367622375,0.375,0.6758732891550641,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_3,heat,NoComm_CorrVar,phys_process,oscillation,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.2749738693237304,-1.5249738693237305,-8.08747386932373,-8.58747386932373,A,True,-0.2749738693237304,1.25,0.530304254875009,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_3,heat,NoComm_CorrVar,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.163803294301033,-2.0388033390045166,-7.6638031005859375,-8.413803100585938,A,True,-0.163803294301033,1.8750000447034836,0.3919829983114751,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_3,heat,NoComm_CorrVar,num_method,explicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.9093776941299438,-0.5343776941299438,-7.971877574920654,-7.721877574920654,B,True,-0.5343776941299438,0.375,0.6758732891550641,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_3,heat,NoComm_CorrVar,num_method,implicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.9088026881217957,-0.5338026881217957,-8.15880298614502,-7.971302509307861,B,True,-0.5338026881217957,0.375,0.6758732891550641,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_3,heat,NoComm_CorrVar,num_method,spectral,"{""A"": ""Yes"", ""B"": ""No""}",B,-1.9388442039489744,-0.1888441741466522,-7.376344203948975,-7.876344203948975,B,True,-0.1888441741466522,1.7500000298023224,0.4193067404133921,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_3,heat,NoComm_CorrVar,phys_valid,valid,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.7045454978942871,-0.7045454978942871,-8.392045974731445,-8.142045974731445,A,True,-0.7045454978942871,0.0,0.6931471805579453,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_4,heat,NoComm_CorrVar,pde_class,,"{""A"": ""wave"", ""B"": ""burgers"", ""C"": ""navier-stokes"", ""D"": ""heat""}",D,-2.266925573348999,-2.266925573348999,-3.891925573348999,-0.2669254839420318,D,True,-0.2669254839420318,2.000000089406967,0.7520404124573484,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_4,heat,NoComm_CorrVar,phys_process,advection,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.1506825983524322,-2.1506826877593994,-7.52568244934082,-8.58818244934082,A,True,-0.1506825983524322,2.000000089406967,0.3653338363108916,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_4,heat,NoComm_CorrVar,phys_process,diffusion,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.4976460337638855,-0.9976460337638856,-7.997645854949951,-6.997645854949951,A,True,-0.4976460337638855,0.5,0.6628473185771795,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_4,heat,NoComm_CorrVar,phys_process,oscillation,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.280467540025711,-1.530467510223389,-7.905467510223389,-8.467967987060547,A,True,-0.280467540025711,1.2499999701976776,0.5303042613236648,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_4,heat,NoComm_CorrVar,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.1537460386753082,-2.1537461280822754,-7.403746128082275,-8.341245651245117,A,True,-0.1537460386753082,2.000000089406967,0.3653338363108916,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_4,heat,NoComm_CorrVar,num_method,explicit,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.9172507524490356,-0.5422507524490356,-7.479750633239746,-7.292250633239746,B,False,-0.9172507524490356,-0.375,0.6758732891550641,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_4,heat,NoComm_CorrVar,num_method,implicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-1.3266295194625854,-0.3266295194625854,-8.014129638671875,-7.764129638671875,B,True,-0.3266295194625854,1.0,0.582203108886218,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_4,heat,NoComm_CorrVar,num_method,spectral,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.3335351943969726,-1.3335351943969729,-7.958535194396973,-8.458535194396973,A,True,-0.3335351943969726,1.0,0.582203108886218,length
Qwen/Qwen2.5-Coder-7B-Instruct,Heat_NoComm_Valid_4,heat,NoComm_CorrVar,phys_valid,valid,"{""A"": ""Yes"", ""B"": ""No""}",A,-1.0667455196380615,-0.4417454898357391,-8.50424575805664,-8.19174575805664,B,False,-1.0667455196380615,-0.6250000298023224,0.646603883628322,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_1,burgers,NoComm_CorrVar,pde_class,,"{""A"": ""wave"", ""B"": ""heat"", ""C"": ""burgers"", ""D"": ""navier-stokes""}",C,-0.6869322061538696,-1.8119322061538696,-1.1869322061538696,-3.68693208694458,A,False,-1.1869322061538696,-0.5,1.0964453196442123,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_1,burgers,NoComm_CorrVar,phys_process,advection,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.3647284209728241,-1.2397284507751465,-7.677228450775147,-7.677228450775147,A,True,-0.3647284209728241,0.8750000298023224,0.6058826762307095,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_1,burgers,NoComm_CorrVar,phys_process,diffusion,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.9350714087486268,-0.5600714087486267,-7.810071468353272,-7.247571468353272,B,True,-0.5600714087486267,0.375,0.6758732891550641,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_1,burgers,NoComm_CorrVar,phys_process,oscillation,"{""A"": ""Yes"", ""B"": ""No""}",B,-0.7253816723823547,-0.7253816723823547,-7.912881851196289,-7.850381851196289,A,False,-0.7253816723823547,0.0,0.6931471805579453,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_1,burgers,NoComm_CorrVar,phys_process,restoration,"{""A"": ""Yes"", ""B"": ""No""}",B,-1.8445332050323489,-0.2195332050323486,-7.3445329666137695,-7.6570329666137695,B,True,-0.2195332050323486,1.625,0.4470838875905741,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_1,burgers,NoComm_CorrVar,num_method,explicit,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.7153764963150024,-0.7153764963150024,-6.965376377105713,-6.965376377105713,A,True,-0.7153764963150024,0.0,0.6931471805579453,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_1,burgers,NoComm_CorrVar,num_method,implicit,"{""A"": ""Yes"", ""B"": ""No""}",B,-0.4444254040718078,-1.069425344467163,-7.131925582885742,-7.444425582885742,A,False,-1.069425344467163,-0.6249999403953552,0.6466038963180598,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_1,burgers,NoComm_CorrVar,num_method,spectral,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.1192077621817588,-2.369207859039306,-7.369207859039307,-8.494207382202148,A,True,-0.1192077621817588,2.250000096857548,0.3147428361395946,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_1,burgers,NoComm_CorrVar,phys_valid,valid,"{""A"": ""Yes"", ""B"": ""No""}",A,-1.1524804830551147,-0.4024805128574371,-8.027480125427246,-7.839980602264404,B,False,-1.1524804830551147,-0.7499999701976776,0.6274869866016879,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_2,burgers,NoComm_CorrVar,pde_class,,"{""A"": ""wave"", ""B"": ""navier-stokes"", ""C"": ""burgers"", ""D"": ""heat""}",C,-2.368709087371826,-2.368709087371826,-0.4937092065811157,-1.6187092065811155,C,True,-0.4937092065811157,1.125,1.0658142140205629,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_2,burgers,NoComm_CorrVar,phys_process,advection,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.2780277132987976,-1.5280277729034424,-7.653027534484863,-8.278027534484863,A,False,-1.5280277729034424,-1.2500000596046448,0.5303042419776972,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_2,burgers,NoComm_CorrVar,phys_process,diffusion,"{""A"": ""Yes"", ""B"": ""No""}",A,-1.0951688289642334,-0.4701688885688782,-7.7201690673828125,-7.2826690673828125,B,False,-1.0951688289642334,-0.6249999403953552,0.6466038963180598,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_2,burgers,NoComm_CorrVar,phys_process,oscillation,"{""A"": ""Yes"", ""B"": ""No""}",B,-0.6612810492515564,-0.7862810492515564,-8.036280632019043,-7.848781108856201,A,False,-0.7862810492515564,-0.125,0.6911978636434496,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_2,burgers,NoComm_CorrVar,phys_process,restoration,"{""A"": ""Yes"", ""B"": ""No""}",B,-1.8487937450408936,-0.2237937450408935,-7.536293983459473,-7.786293983459473,B,True,-0.2237937450408935,1.625,0.4470838875905741,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_2,burgers,NoComm_CorrVar,num_method,explicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-1.1550650596618652,-0.4050650298595428,-7.780065059661865,-7.530065059661865,B,True,-0.4050650298595428,0.7500000298023224,0.6274869768610225,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_2,burgers,NoComm_CorrVar,num_method,implicit,"{""A"": ""No"", ""B"": ""Yes""}",A,-1.2416213750839231,-0.3666214048862457,-7.929121494293213,-7.679121494293213,B,False,-1.2416213750839231,-0.8749999701976776,0.6058826870606324,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_2,burgers,NoComm_CorrVar,num_method,spectral,"{""A"": ""Yes"", ""B"": ""No""}",B,-2.2711856365203857,-0.1461856961250305,-7.271185874938965,-7.771185874938965,B,True,-0.1461856961250305,2.1249999403953552,0.3395398029757404,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_2,burgers,NoComm_CorrVar,phys_valid,valid,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.4923698902130127,-0.9923698902130128,-9.054869651794434,-8.742369651794434,A,False,-0.9923698902130128,-0.5,0.6628473185771795,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_3,burgers,NoComm_CorrVar,pde_class,,"{""A"": ""heat"", ""B"": ""wave"", ""C"": ""burgers"", ""D"": ""navier-stokes""}",C,-1.8982253074645996,-1.2732253074645996,-0.6482253670692444,-3.1482253074645996,C,True,-0.6482253670692444,0.6249999403953552,1.1154922811795238,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_3,burgers,NoComm_CorrVar,phys_process,advection,"{""A"": ""Yes"", ""B"": ""No""}",A,-1.9451658725738523,-0.1951658129692077,-7.820165634155273,-8.320165634155273,B,False,-1.9451658725738523,-1.7500000596046448,0.4193067338352405,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_3,burgers,NoComm_CorrVar,phys_process,diffusion,"{""A"": ""Yes"", ""B"": ""No""}",A,-1.443190574645996,-0.3181905746459961,-7.943190574645996,-6.880690574645996,B,False,-1.443190574645996,-1.125,0.556870776020233,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_3,burgers,NoComm_CorrVar,phys_process,oscillation,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.9256736040115356,-0.5506736040115356,-8.113173484802246,-7.800673484802246,B,False,-0.9256736040115356,-0.375,0.6758732891550641,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_3,burgers,NoComm_CorrVar,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.1659745573997497,-2.0409746170043945,-7.603474617004395,-8.415974617004395,A,True,-0.1659745573997497,1.8750000596046448,0.3919829950904564,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_3,burgers,NoComm_CorrVar,num_method,explicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-1.1515872478485107,-0.4015871882438659,-7.901587009429932,-7.526587009429932,B,True,-0.4015871882438659,0.7500000596046448,0.6274869719906897,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_3,burgers,NoComm_CorrVar,num_method,implicit,"{""A"": ""Yes"", ""B"": ""No""}",B,-0.4402698278427124,-1.0652698278427124,-7.565269947052002,-7.502769947052002,A,False,-1.0652698278427124,-0.625,0.6466038878582347,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_3,burgers,NoComm_CorrVar,num_method,spectral,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.1136147528886795,-2.363614797592163,-7.613614559173584,-8.613615036010742,A,True,-0.1136147528886795,2.2500000447034836,0.3147428462616747,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_3,burgers,NoComm_CorrVar,phys_valid,valid,"{""A"": ""Yes"", ""B"": ""No""}",A,-1.1494100093841553,-0.3994099795818329,-8.586910247802734,-8.211910247802734,B,False,-1.1494100093841553,-0.7500000298023224,0.6274869768610225,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_4,burgers,NoComm_CorrVar,pde_class,,"{""A"": ""heat"", ""B"": ""burgers"", ""C"": ""wave"", ""D"": ""navier-stokes""}",B,-1.6519713401794434,-0.6519713401794434,-1.6519713401794434,-2.4019713401794434,B,True,-0.6519713401794434,1.0,1.1914228537801397,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_4,burgers,NoComm_CorrVar,phys_process,advection,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.1478303372859954,-2.1478302478790283,-7.585330486297607,-8.64783000946045,A,False,-2.1478302478790283,-1.9999999105930328,0.365333873859524,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_4,burgers,NoComm_CorrVar,phys_process,diffusion,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.2041729688644409,-1.829172968864441,-7.829173088073731,-8.32917308807373,A,False,-1.829172968864441,-1.625,0.4470838875905741,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_4,burgers,NoComm_CorrVar,phys_process,oscillation,"{""A"": ""Yes"", ""B"": ""No""}",B,-0.3286715447902679,-1.3286715745925903,-8.0161714553833,-7.766171455383301,A,False,-1.3286715745925903,-1.0000000298023224,0.5822031030267257,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_4,burgers,NoComm_CorrVar,phys_process,restoration,"{""A"": ""Yes"", ""B"": ""No""}",B,-2.3832151889801025,-0.1332151293754577,-7.633214950561523,-8.133214950561523,B,True,-0.1332151293754577,2.2500000596046448,0.3147428433696519,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_4,burgers,NoComm_CorrVar,num_method,explicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-1.0660557746887207,-0.4410557746887207,-8.003555297851562,-7.691055774688721,B,True,-0.4410557746887207,0.625,0.6466038878582347,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_4,burgers,NoComm_CorrVar,num_method,implicit,"{""A"": ""Yes"", ""B"": ""No""}",B,-0.5349658131599426,-0.9099658131599426,-7.784965991973877,-7.597465991973877,A,False,-0.9099658131599426,-0.375,0.6758732891550641,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_4,burgers,NoComm_CorrVar,num_method,spectral,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.1135693117976188,-2.3635692596435547,-7.676069259643555,-8.676069259643555,A,True,-0.1135693117976188,2.249999947845936,0.314742865059824,length
Qwen/Qwen2.5-Coder-7B-Instruct,Burgers_NoComm_Valid_4,burgers,NoComm_CorrVar,phys_valid,valid,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.3602959215641022,-1.2352958917617798,-8.985296249389648,-8.735296249389648,A,False,-1.2352958917617798,-0.8749999701976776,0.6058826870606324,length
Qwen/Qwen2.5-Coder-7B-Instruct,NavierStokes_NoComm_Valid_1,navier-stokes,NoComm_CorrVar,pde_class,,"{""A"": ""burgers"", ""B"": ""navier-stokes"", ""C"": ""heat"", ""D"": ""wave""}",B,-1.1431888341903689,-1.7681888341903689,-0.8931888341903687,-2.393188953399658,C,False,-1.7681888341903689,-0.875,1.2529363573427548,length
Qwen/Qwen2.5-Coder-7B-Instruct,NavierStokes_NoComm_Valid_1,navier-stokes,NoComm_CorrVar,phys_process,advection,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.6058202981948853,-0.8558202981948853,-7.418320178985596,-7.543320178985596,A,True,-0.6058202981948853,0.25,0.6853952946553941,length
Qwen/Qwen2.5-Coder-7B-Instruct,NavierStokes_NoComm_Valid_1,navier-stokes,NoComm_CorrVar,phys_process,diffusion,"{""A"": ""No"", ""B"": ""Yes""}",B,-1.544520378112793,-0.2945203781127929,-8.044520378112793,-7.232020378112793,B,True,-0.2945203781127929,1.25,0.530304254875009,length
Qwen/Qwen2.5-Coder-7B-Instruct,NavierStokes_NoComm_Valid_1,navier-stokes,NoComm_CorrVar,phys_process,oscillation,"{""A"": ""Yes"", ""B"": ""No""}",B,-0.3711999058723449,-1.2461998462677002,-7.871200084686279,-7.808700084686279,A,False,-1.2461998462677002,-0.8749999403953552,0.6058826924755937,length
Qwen/Qwen2.5-Coder-7B-Instruct,NavierStokes_NoComm_Valid_1,navier-stokes,NoComm_CorrVar,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.3135167062282562,-1.4385167360305786,-7.313516616821289,-7.938516616821289,A,True,-0.3135167062282562,1.1250000298023224,0.5568707698170094,length
Qwen/Qwen2.5-Coder-7B-Instruct,NavierStokes_NoComm_Valid_1,navier-stokes,NoComm_CorrVar,num_method,explicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-1.1575727462768557,-0.4075727462768554,-7.657572746276856,-7.532572746276856,B,True,-0.4075727462768554,0.75,0.6274869817313553,length
Qwen/Qwen2.5-Coder-7B-Instruct,NavierStokes_NoComm_Valid_1,navier-stokes,NoComm_CorrVar,num_method,implicit,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.2980298995971679,-1.423029899597168,-7.360529899597168,-7.423029899597168,A,True,-0.2980298995971679,1.125,0.556870776020233,length
Qwen/Qwen2.5-Coder-7B-Instruct,NavierStokes_NoComm_Valid_1,navier-stokes,NoComm_CorrVar,num_method,spectral,"{""A"": ""Yes"", ""B"": ""No""}",B,-1.5386511087417605,-0.2886510789394378,-7.413650989532471,-7.976150989532471,B,True,-0.2886510789394378,1.2500000298023224,0.5303042484263532,length
Qwen/Qwen2.5-Coder-7B-Instruct,NavierStokes_NoComm_Valid_1,navier-stokes,NoComm_CorrVar,phys_valid,valid,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.4026952981948852,-1.1526952981948853,-8.777695655822754,-8.402695655822754,A,False,-1.1526952981948853,-0.75,0.6274869817313553,length
Qwen/Qwen2.5-Coder-7B-Instruct,NavierStokes_NoComm_Valid_2,navier-stokes,NoComm_CorrVar,pde_class,,"{""A"": ""wave"", ""B"": ""heat"", ""C"": ""navier-stokes"", ""D"": ""burgers""}",C,-3.2334039211273193,-0.1084039881825447,-4.858404159545898,-2.9834039211273193,B,False,-4.858404159545898,-4.750000171363354,0.4105806075280029,length
Qwen/Qwen2.5-Coder-7B-Instruct,NavierStokes_NoComm_Valid_2,navier-stokes,NoComm_CorrVar,phys_process,advection,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.7980374693870544,-0.6730374693870544,-7.548037528991699,-7.735537528991699,B,False,-0.7980374693870544,-0.125,0.6911978636434496,length
